cpf,NPS
46747529146,10
48356508673,10
92270252519,10
41105562441,10
12667680928,10
40596470398,10
36424532013,10
65432614391,9
40371524369,9
10915683083,8
95312252654,8
49747870630,9
76442863069,9
70781010144,9
24480569430,9
21187490075,7
44910072330,7
14920499302,8
06404121069,8
70431055017,8
31588785009,10
66067514117,10
48351560995,10
51427702187,10
53861151111,10
16271435998,10
34106165007,10
47255310737,10
37122072550,10
08452408897,10
60969253320,10
60109993160,10
91400998140,9
29719228806,9
74159492509,9
43450266446,10
27386966431,9
81105129250,10
72430677784,9
98367781015,7
70824089359,9
51331579244,8
08236616282,7
01729512674,9
60869611070,8
84039092767,8
67360863376,7
39950666740,8
60550800522,10
09083069206,10
50980556449,10
41994124334,10
61605029998,10
90761918167,10
49836784926,10
03217749146,10
17675500490,10
37531575205,10
29508386002,10
39036748690,9
75675351574,9
34743927005,9
81207800350,9
78101032029,8
82341609902,8
09757885150,9
66190764401,8
49043946150,8
62227726172,8
05402602824,8
46559218970,9
56886499335,8
39745391824,7
02384876104,9
44433736082,7
90857537911,8
47631834270,7
90024927821,9
52346151203,8
16760896084,10
10665897804,10
24256582975,10
38540445000,10
39863834688,10
69081449842,10
60296532886,10
31530707927,10
19048786010,10
15083345102,10
29829454100,10
83378814705,10
42507438290,9
03950078606,9
77550053561,9
76036733640,9
14247415131,9
63295661430,8
82436485186,9
78275773008,9
61460174186,9
96400092536,9
68359627800,8
38777654080,9
23471451340,8
74028265622,8
52936756219,8
75454034959,9
89397595598,8
36422094752,8
05447658349,10
90187692742,10
04388528773,10
15834430295,10
99738544203,10
40294804625,10
88698908721,10
63427247767,10
11578737826,10
15616217301,10
67138731469,10
03191666192,10
62469889626,10
76218224732,10
92247686796,10
07167148920,10
57925785241,9
35298009379,9
41373454229,9
47115582254,9
18195171958,9
07067769337,9
13164538391,9
36425503556,9
33210125457,9
67591499980,8
59770317004,8
56825832050,8
14354563606,8
79883686307,8
64449810694,8
32673920633,8
04294299240,8
11924743507,8
06978209988,8
38721120315,7
82998399045,9
15059547620,8
16806803075,10
40054680123,10
31433605775,10
43211154930,10
59929179186,10
96909136462,10
17659205900,10
48360901643,10
80115360956,10
64394534917,10
73200960132,9
53530532576,10
62488880434,10
97046485534,9
51693240572,10
74119353958,9
10389166740,8
70952185873,9
68043942919,9
00889258546,10
78398037091,8
37731205835,8
86948530788,9
48781340974,8
51405018135,7
36170004878,8
54123481060,7
94525539607,8
25561441221,10
98701093223,10
15294176190,10
11483240975,10
65261216672,10
94810011216,10
33016796503,10
56732383639,10
84143446235,10
28074905306,10
89059509498,10
28168362586,10
77210872795,10
41059157977,9
81555184936,10
55296435230,10
21732842400,9
87298020242,9
91726513424,9
20457813130,9
45625303088,9
24130011316,9
14644214396,8
77805592209,9
77026049720,9
69799872596,8
69641135090,8
76499672718,9
63396800702,8
11947505246,9
20112704212,7
25933238171,8
43316166904,8
74469707155,7
19895111550,7
78723903708,7
15586026406,8
23624588494,7
69371478721,10
50805711791,10
84440027474,10
89424437960,10
36660448675,10
71188161830,10
27734774997,10
67845273309,10
18815675400,10
13545579727,10
07907704588,10
53001731427,10
12725921201,9
98567240581,10
55251774800,9
56526424325,9
74282202203,9
04106496003,8
72652014854,8
76096737226,9
50093219555,8
69320506507,7
06961588417,8
45236494133,9
10020896700,8
60406232172,8
51751967905,8
29605865300,8
14342207028,7
43107722260,7
87499589331,7
67428601703,8
67873880125,7
11305292316,8
83522377567,7
04480632476,10
48968460442,10
12616554275,10
79339970233,10
14616904715,10
61029654425,10
19043770256,10
96705035668,10
23724645660,10
04851199007,10
65632267954,10
11178512576,10
92729169415,10
22292538407,10
18757617643,9
57224588300,10
66079833409,9
08337836105,10
59266866873,10
08079565384,10
00022750908,10
36047092888,9
03371421309,9
74727939223,9
26894954224,8
76293369858,9
32407281926,9
59816180944,9
80988040972,9
33627244508,8
22759426700,8
32722215578,8
32501699351,8
29745116513,8
16086249512,8
13396605713,8
52966471140,7
81320723918,8
19184655097,8
63698516713,8
65599919625,10
69760223686,10
44995143718,10
04342491656,10
26317774412,10
22212421907,10
73819034749,10
31751029565,10
83850833240,10
71045351369,10
56343171932,10
16335471590,10
43382541734,10
68922068248,10
99458028442,10
57186919839,10
16254993104,10
45365133889,10
61367461669,9
16054337050,9
73671274700,10
06953121700,9
89406972948,9
67204186290,9
93191678778,9
58647401956,9
25531755074,9
46161438461,9
03972675410,9
57690941419,9
25095636026,9
38552882329,9
13299678361,8
43585991920,8
77638586999,8
22543763651,7
62871171688,7
53595539443,10
50698958268,10
94863099738,10
28554179374,10
94314914270,10
15440967630,10
24285740435,10
05277035400,10
76630779975,10
75109065128,10
94072346144,10
50411708279,10
92209251338,10
90029501105,10
47472990507,10
55237839002,10
49757456829,10
44263333853,10
84651903487,10
83082413013,10
16064490365,10
59341773385,10
43071821891,10
21606392301,10
18678110813,9
02388369754,9
02579535667,9
44119354733,10
28639962405,9
02384920367,10
17591450921,10
09039572801,9
69395391073,9
67333827682,9
53480249612,8
68992385862,9
55201015409,9
44847920791,9
40518703240,9
21775990249,9
54983910301,9
20410372889,8
10297295730,9
55126370022,9
79633022525,8
17666899220,8
12746213303,8
45958295667,7
56219295943,8
09944147575,8
37637825671,8
48586476684,7
95577051835,8
65067996412,8
51159059225,7
56870426449,8
69795080407,8
66063828583,8
04162750289,8
09225212399,8
80294462767,8
63514874980,10
71512954560,10
89385335812,10
49999169597,10
35952287581,10
12090181796,10
49731114904,10
63360989155,10
05045961950,10
74005975828,10
34459421020,10
42084182816,10
65490787252,10
55054151990,10
09375770737,10
96061694130,10
35128483622,10
95595827718,9
06992269100,9
56949060807,9
27610023507,9
12094596982,8
15734943800,9
56337598423,9
91387870165,9
88111337930,9
52331432406,9
17071278750,8
96338790867,9
13220822002,8
44843519782,9
88164957151,8
04259900285,8
84224170140,8
83137743478,7
03057925120,8
73335813650,7
82201529744,8
96854621194,8
67006208211,8
12407664590,8
36292135020,8
11344968937,10
50929184890,10
99454949705,10
25472047463,10
42175639495,10
90465144470,10
46574814529,10
25288864624,10
50893043192,10
78421391305,10
69975483933,10
37772715439,10
22412503842,10
34124722397,10
72074197594,10
37006323983,10
98877335203,10
10858375567,10
82632189420,10
51088589901,9
81811994210,9
81783420650,9
43395534332,9
34971972030,9
40932424376,9
00917316312,9
32430872447,9
47839071295,8
12579896937,8
10241982782,9
24495207679,8
99152831132,8
97789516671,8
50180054406,7
02776012314,9
16257510015,8
03668574367,8
97384718422,8
58163021241,9
91823637221,8
51129803112,8
02623705062,8
67482522964,7
25465476311,8
16914559031,10
36535423751,10
24667622695,10
76174790428,10
55224205964,10
64254978073,10
64371960332,10
48973116088,10
15653995282,10
11542401500,10
04379086828,10
08835855888,10
36454875903,10
79974254205,10
90436827565,10
68497850793,10
86725308104,10
58086789438,10
51193246733,10
19992752335,10
71002959632,10
35187570595,9
32093613042,9
14464197205,10
94103675810,9
06932894068,9
11713037009,9
97184679040,9
87737316922,8
27592746085,9
10069774064,8
09701832590,9
66180610835,9
53700700164,7
02221268334,7
90510118143,7
69349106728,7
69871014937,8
41163282278,8
51964295815,8
61672117011,8
25449655096,7
24218254826,8
05759502425,7
24263352386,10
17548771339,10
20206139217,10
03186767458,10
48228780745,10
39004963073,10
96667629608,10
02964991022,10
47164954500,10
84465771355,10
71534278990,10
32873227613,10
65484274915,10
46454030016,10
21436659469,10
53882323442,10
53356682296,10
89657549256,10
03980133737,10
61915770106,10
41115816250,10
31539428117,9
15876509167,10
63975057904,10
21510981098,9
09443002787,8
73206569494,9
27638082630,8
32676311492,9
31075398720,9
14142642910,9
30646143808,9
38167428907,8
54058474378,8
89475289780,8
24597989897,7
22455404250,8
10014996111,8
17785453942,8
05798662624,9
92339530091,8
25539525620,7
37731252400,8
58701311115,9
75173358394,10
62492151581,10
69443878755,10
17135935802,10
91054825696,10
27396433142,10
61209928639,10
87842775133,10
53672097500,10
06699128590,10
68594416407,10
93311156870,10
54026218023,10
60363235140,10
85229165600,10
13073987150,10
48454430075,10
74577741490,10
65183163308,10
25336305782,10
57866070202,10
50766606937,10
50852610629,10
89655326470,10
74141240451,10
39684835965,9
60001820826,9
71638819327,8
92719189910,9
38198792180,9
65018175796,9
60180867512,9
22624915265,9
89328166543,8
17731319741,9
49313527669,8
25593765120,8
18256651687,8
39172715405,10
83628134153,10
35033460749,10
49687574410,10
65448218709,10
39821255884,10
87740503118,10
51346508615,10
56996387418,10
47713412573,10
38341065770,10
29976656203,10
06703933634,10
77744108485,10
39711820030,10
34093582777,10
17320310619,9
66465184753,9
88797888419,9
58795797190,9
14917946158,9
90692395156,9
08327866834,9
68998420090,9
32650305207,9
41142076512,9
13352949530,9
76039610840,8
49297045375,7
86876129748,8
67621354550,8
61431538337,8
48995312068,8
08590400204,8
41703642368,7
73313424104,8
47189762191,7
77942921077,7
17274821580,7
17507963179,10
32404961942,10
65196627120,10
45706586870,10
62378577109,10
71219993905,10
17670700203,10
27962445203,10
78430039830,10
78064659442,10
91868498751,10
49320392200,10
68687037597,10
57854576521,10
30924643030,10
81322257590,10
04122664314,10
50945573197,10
49266224758,10
76038280740,9
10024588628,9
41793996954,10
79339338316,10
38768838654,9
89825817313,9
86816522303,9
50799378747,10
35219980610,9
84960334223,9
99508672234,9
66281076710,9
77867397183,9
81905974698,9
89933053744,8
40624261026,9
33248773693,9
51884919820,9
66132940634,8
35724763990,9
85726850068,9
72843858046,8
09998669235,8
45051490484,10
87359754313,10
45364996107,10
07799772204,10
22646153384,10
00270275037,10
76976938010,10
51453869077,10
16812075086,10
00699155800,10
59392244584,10
56523221440,10
89441399973,10
51769933093,9
38156959027,10
70569510660,10
36112874075,9
81173069992,9
38214528704,10
89999628907,9
30284052108,9
85056083135,9
91260485820,9
96549818400,9
40938654772,10
19270548775,9
48705662303,8
00560944691,9
15012350600,9
65660505902,8
08557657803,7
93793919439,8
74372990383,8
52196091065,7
27647142461,6
32111902608,8
62377381340,9
30983145245,8
37803463380,7
28742565600,8
86680580021,8
05895381529,8
75015438524,8
78180779440,10
91488151440,10
46619954146,10
71006562656,10
66885455350,10
63776659971,10
59902344224,10
38162266470,10
84918614671,10
28836358039,10
53315131317,10
56117027834,10
47344793725,10
22391761996,10
68225885821,10
43135740854,10
74740739780,9
29617565706,10
79906183462,10
42511809508,10
45519241562,10
28634840107,10
61706491433,9
45337520121,9
56914616485,9
15733768410,9
09134178155,9
09071957179,9
45149514985,9
55838736801,9
07296618060,8
84388168432,9
82723099040,8
70464450365,7
00604519982,7
08187330040,7
27632722319,7
73695043288,10
60590473514,10
35226549350,10
05397345199,10
35996426056,10
60098972707,10
40514316497,10
11991365659,10
40254260055,10
62892238447,10
35799389590,10
94589225182,10
74752949784,10
75655128853,10
95638367667,9
65703101271,10
21338753444,10
21448354544,9
74988396878,10
38252543057,10
93535215137,9
73466068924,9
92471575609,9
10801030234,9
21239551240,10
16983232801,9
54142263269,8
62144537100,9
50451967828,9
77880115927,9
13268423230,9
63554690368,9
36931057154,8
97323815401,8
55278762616,8
02356409300,8
09998689180,8
95078679618,7
99993819107,8
94874612300,8
19002415524,10
17586373582,10
33270289901,10
66686858463,10
31162106590,10
14947396580,10
43105577165,10
03027596039,10
88958697962,10
35843423174,10
49452125896,9
60620981822,9
04099915115,9
41405085070,9
13474296388,9
64122647282,9
54392453910,9
60424081784,9
44253968554,8
27682091800,9
81224661419,9
28097020980,8
79096351509,8
91175331716,9
02533797090,8
86043775816,9
72537172019,8
15333003211,8
56964741364,8
31151968307,7
94842266392,7
15430990337,8
49131565352,10
66713646301,10
51452282366,10
25348529737,10
99349657716,10
58335219710,10
06406412370,10
15402447845,10
30750163224,10
70349141096,10
52696364257,10
72126454355,9
67687967470,9
67269863008,9
13332798847,9
21702671909,9
96149491803,9
51475616090,9
38495260620,9
82287956107,9
41096615959,8
29325789019,8
88506903041,8
34711202706,7
30238595153,8
29207223015,6
33582339874,8
95111399755,8
73879278717,10
67823608456,10
22966514450,10
48657430657,10
20681484985,10
91987202953,10
81130084388,10
39141981170,10
79633050731,10
49504432751,10
19298028466,10
41616936215,10
40885163206,10
38137057498,10
10376226501,10
94152583819,9
51635781116,10
64466847118,9
32901029124,9
58511858130,9
10146023510,10
35968289023,9
14081235686,9
31676602798,8
16892788890,8
47871819399,8
83477051009,8
47308028291,8
13114824153,8
43044469759,7
89425963479,8
90019768915,10
33450041940,10
51130307670,10
61706166877,10
46482098770,10
28481818690,10
96923444012,10
55724772140,10
39636209197,10
60494172371,10
19017066806,10
63721858905,10
35840470562,10
71265656401,9
16566671501,9
71112070176,10
80589359649,9
79262552548,9
76150335941,10
84808618605,9
83043422945,9
97853210108,9
33989309056,8
40037658425,8
90140565086,8
25787090926,10
59027990409,10
63691991840,10
38648836280,10
69616367722,10
17752969460,10
26915489703,10
88141245236,10
77050875538,10
05624481870,10
88678950102,10
39193870744,9
41420134914,8
84382814006,9
46247863519,9
72362733092,9
89034544648,8
84321095417,8
96861773026,8
79099199805,9
46761709989,7
51103562541,8
76210902863,7
05795500011,7
44415663010,10
57275622017,10
21758928328,10
90537013709,10
60720324866,10
93237756733,10
79466853279,10
41484268954,10
88077574602,9
58578564502,9
19242793477,9
68298516532,8
22873511834,8
77863414474,8
87774763953,8
71031887261,7
77960688834,8
67420505780,8
84622163462,10
65186515396,10
12141382920,10
87908686508,10
14660170586,10
93967015564,10
22641246520,10
52957873540,9
16832022794,10
11318002141,8
49800847537,9
55773432838,9
23913218300,7
66949835906,8
80846987376,8
29758456261,7
71370244673,8
98459890988,10
06609478384,10
06264658855,10
99872444676,10
31284209202,10
74939098141,10
12202151206,10
85136840587,9
41652370005,10
87775190000,9
32260734782,8
84326748427,10
64310323308,10
85437673000,10
58582196407,10
59968224316,10
12125588986,10
83923078102,10
41257067001,7
77924454705,9
59711315670,8
87310242629,7
45963946875,8
45831090329,10
58587263218,10
75027192614,10
42102387240,9
88073664950,9
70695990136,9
96433562302,9
95021118773,8
00008222053,8
53220893902,10
56089804681,9
61710147881,9
24759911782,9
39066506857,8
88576027372,8
16035024599,8
06327052487,10
16945646815,10
66764691460,10
28400001303,8
74378471086,8
73823225804,8
33762233438,9
50154177644,8
57866100047,10
05911862417,9
79393348910,8
14026963101,8
55580087500,7
75751318331,10
82370844469,9
68501381381,9
85418429329,10
26457017797,9
33701065314,8
60549712712,9
93108262742,8
75699906096,10
41869609506,10
66118289239,10
10758643560,10
83097533656,10
52812735821,3
57306524020,2
77848739210,9
57866100047,10
05911862417,9
79393348910,8
14026963101,8
13114824153,8
43044469759,7
96433562302,9
95021118773,8
00008222053,8
53220893902,10
56089804681,9
61710147881,9
24759911782,9
65265053417,10
77411602817,10
59538875583,10
98759204109,9
55282301601,9
43032977479,10
44332945786,9
29493074188,3
79965466220,7
89735189682,8
22527560040,8
91970142650,8
20370878299,7
11602041873,8
13599898979,7
72117088910,3
90534864023,8
10424624532,9
61851744649,4
89389119006,1
83342801301,10
87592712563,8
66383615114,8
71827548002,4
15716479456,4
73864631700,2
52071678125,6
57013290203,4
27846997300,9
35494651908,2
09862405830,2
00851403689,4
96566668365,7
27238656221,4
42201027609,8
47212646407,6
71543799361,8
71240659687,7
57569245903,7
37526547916,9
35646519349,6
98280737499,9
16724342627,10
44433736082,7
90857537911,8
47631834270,7
90024927821,9
52346151203,8
16760896084,10
10665897804,10
24256582975,10
38540445000,10
39863834688,10
69081449842,10
60296532886,10
31530707927,10
19048786010,10
15083345102,10
29829454100,10
83378814705,10
42507438290,9
03950078606,9
77550053561,9
76036733640,9
14247415131,9
63295661430,8
22873511834,8
77863414474,8
87774763953,8
71031887261,7
77960688834,8
67420505780,8
84622163462,10
65186515396,10
12141382920,10
87908686508,10
14660170586,10
93967015564,10
00770990363,10
17211359870,9
04333156955,10
64010146010,9
19335206202,7
26093164292,9
66331614095,7
82310171786,10
19945740547,10
19950819067,10
05673526334,8
59517635257,7
41302286765,7
10665602421,4
92357774100,10
49057175312,4
22799752624,10
15878989182,6
68317151174,9
14241248403,7
54673137116,10
74190669571,8
45085703480,6
78895798619,9
87277434897,9
73471434542,9
58122362320,9
16658760349,8
66909670507,9
46688937301,9
46706562793,9
29806990129,9
62720465372,9
75564641728,10
08053100376,9
13267736072,9
26064746866,9
72343098026,9
10433218100,9
96001338914,9
08386379499,9
02654235114,8
16155940789,9
81618495950,9
31034131656,9
47525534144,9
92832764851,10
35030564160,7
39537672409,9
23884969692,9
53287101269,9
93699951618,10
79335055700,10
38573680121,7
19236037607,1
81187233307,10
51040961495,3
97315391150,1
49830748219,10
07365118903,6
39406557835,5
20190432209,2
30233324798,2
07392013521,10
46212760268,4
50826112323,2
12616324865,10
88995729848,9
93762974586,10
49303646800,10
71912038110,4
87692082804,7
32308981334,5
55877749619,2
73471566299,1
16361128469,3
62494514719,2
21175361749,4
25176298389,6
88307053499,2
75512542779,6
33720948404,7
07918158979,10
13723081729,8
40433335360,6
13797166919,10
22411420699,10
04450020269,6
86194118379,9
84676780972,10
43435497809,9
03027694713,10
30882403589,10
27586034549,9
61918987549,6
51412007449,10
37693287959,9
32096730989,10
09454028999,10
18875875009,9
73912983529,10
28909100679,9
51435172309,10
92247686799,10
94525539609,8
78723903709,7
15440967639,10
20410372883,8
