cpf,gender,SeniorCitizen,Partner,Dependents
42458667210,Male,0,Yes,Yes
92990722645,Female,0,No,No
79406015471,Female,1,Yes,No
13827386845,Male,0,Yes,Yes
83392389811,Male,0,Yes,No
62254686259,Female,0,No,No
96610356521,Male,0,Yes,Yes
74808437120,Female,0,No,No
49262735006,Female,1,Yes,No
60012664685,Male,0,No,No
9614909188,Female,0,No,No
916659577,Female,1,No,No
45430017884,Female,0,Yes,No
46274205284,Male,1,Yes,No
25898730770,Female,0,Yes,Yes
32166569188,Male,0,No,No
7086117102,Female,0,Yes,No
34025006472,Female,0,No,No
22764349459,Male,0,Yes,No
65265053417,Female,0,Yes,Yes
77411602817,Male,0,No,Yes
59538875583,Female,0,Yes,Yes
98759204109,Male,0,No,No
55282301601,Female,1,Yes,No
43032977479,Female,0,Yes,Yes
44332945786,Female,0,Yes,Yes
86740477264,Male,0,No,No
46497283471,Male,0,Yes,Yes
19067100900,Female,0,Yes,No
97844298294,Male,0,Yes,Yes
99316421225,Female,0,Yes,No
82658597088,Female,0,Yes,Yes
24891055740,Male,0,Yes,Yes
99915843402,Female,0,Yes,Yes
56512343492,Female,0,No,No
40708063187,Female,0,Yes,No
39594357894,Female,0,Yes,No
45907312823,Male,0,Yes,Yes
21112642102,Male,0,No,Yes
81544788975,Female,0,No,No
37707050762,Female,0,Yes,Yes
9506263256,Male,1,Yes,No
76243265749,Male,0,No,No
20798047070,Male,0,Yes,No
78937987775,Female,0,Yes,Yes
52399963695,Male,0,No,Yes
91845441982,Male,0,Yes,Yes
83857928212,Female,0,No,No
62901651518,Female,0,No,Yes
99527478707,Male,1,No,No
15533317961,Male,0,Yes,No
31347561960,Male,0,Yes,Yes
61765021014,Male,0,Yes,No
278649955,Male,0,Yes,Yes
58700512583,Male,0,Yes,No
38063190572,Female,0,Yes,Yes
37693287957,Male,0,Yes,Yes
27462268981,Female,0,No,No
75311524367,Male,0,Yes,Yes
87207579306,Male,0,Yes,Yes
14449419928,Female,0,No,Yes
64596243808,Male,0,Yes,Yes
40927715767,Male,0,Yes,Yes
36850705172,Male,0,No,Yes
82511031850,Male,0,No,Yes
67207591403,Male,0,No,No
45661966741,Female,0,Yes,Yes
60150434073,Male,0,No,Yes
10265576407,Male,0,Yes,Yes
75665732923,Female,0,Yes,No
77410506806,Male,0,No,No
59023309472,Male,0,No,No
62147061638,Female,0,No,Yes
53730534220,Female,0,No,No
89078162988,Female,1,No,No
30961507101,Male,0,No,Yes
6616903699,Female,0,Yes,No
70590411764,Female,0,Yes,No
97796319924,Male,0,Yes,No
46709960889,Male,0,Yes,Yes
74961229806,Male,0,No,No
30878847740,Female,0,Yes,Yes
98882437566,Female,0,Yes,No
96868627491,Male,0,Yes,Yes
82300971518,Male,0,No,No
47595013399,Male,0,Yes,Yes
67211567848,Male,0,No,No
14082824618,Female,0,Yes,Yes
49137165062,Female,0,Yes,Yes
94231596301,Female,0,Yes,Yes
78131915107,Male,0,No,No
81369004770,Male,0,No,No
90464494087,Female,0,No,No
58151939419,Female,0,No,No
27891192600,Female,0,No,No
89009860663,Female,1,No,No
81441666125,Male,0,Yes,Yes
17729420651,Female,0,Yes,Yes
70805858210,Female,1,Yes,No
40497795795,Male,0,Yes,Yes
24003031504,Female,0,Yes,No
18617598948,Female,0,No,Yes
62249476438,Female,0,No,No
19495832527,Male,1,No,No
19901026385,Female,1,No,No
34922777059,Female,0,No,No
85942682380,Male,0,Yes,No
95543448210,Male,0,Yes,Yes
13801155749,Female,0,No,No
69415139854,Female,0,Yes,Yes
55323750898,Male,0,Yes,No
39731752501,Female,0,No,No
23243421381,Female,0,No,No
95796562827,Male,0,No,No
7335006414,Male,0,No,No
55804829491,Male,0,Yes,Yes
7828625510,Male,0,No,No
87293706200,Female,0,Yes,No
58736080594,Female,0,No,No
58226231663,Male,0,No,No
75011532720,Female,0,Yes,Yes
3414775670,Male,0,Yes,Yes
88637137903,Male,1,No,No
98708053880,Male,0,No,No
28981223947,Male,0,No,No
65753764444,Male,1,No,No
51256222062,Female,1,Yes,No
83464429989,Male,0,Yes,No
61380718678,Female,0,No,Yes
6993994593,Male,0,Yes,Yes
10683829297,Female,0,Yes,Yes
16298604251,Female,0,No,No
78571036322,Female,0,Yes,Yes
5695625033,Female,0,Yes,Yes
96941235268,Male,0,No,No
88899088829,Male,0,Yes,No
60811071405,Male,0,No,No
92360368052,Female,0,No,No
85884443722,Male,1,No,No
21326776380,Female,0,Yes,No
83191804307,Male,0,Yes,No
84309797512,Female,0,Yes,Yes
68421818015,Female,0,No,No
18747291311,Male,0,Yes,Yes
11265974659,Male,0,No,No
3023121702,Male,0,No,No
81704232791,Female,0,No,No
58881185911,Female,0,No,No
20630416524,Male,0,No,No
27261891053,Female,0,Yes,Yes
95310017909,Male,0,No,No
25136223839,Female,1,No,No
1370209886,Male,1,Yes,No
19401469687,Female,0,Yes,No
13607727236,Male,1,Yes,No
4509806345,Female,0,Yes,No
53335016297,Male,0,Yes,Yes
62510494643,Female,0,Yes,No
17305151343,Male,0,No,No
32096730988,Female,0,No,No
24074135981,Male,1,Yes,No
66533903659,Female,0,No,Yes
38574339148,Male,1,No,No
95800084181,Male,0,No,Yes
62675014699,Male,0,No,Yes
83146500302,Female,0,Yes,Yes
94558464207,Male,0,No,No
1819023206,Female,0,Yes,Yes
1651988935,Male,0,Yes,No
6091750763,Male,0,No,No
51926775058,Female,0,Yes,No
46162284344,Female,0,Yes,No
96568872040,Female,0,Yes,Yes
20487103602,Male,1,Yes,No
53476414442,Female,0,No,No
27197453160,Male,0,Yes,Yes
45955080007,Male,0,Yes,Yes
29069547309,Female,0,Yes,Yes
56427294385,Female,0,Yes,Yes
61090982488,Male,0,No,No
50814647081,Male,0,No,No
23607417059,Male,0,Yes,No
60225255359,Female,0,Yes,Yes
13417622891,Female,0,Yes,Yes
9541754090,Female,0,Yes,Yes
16379058400,Male,0,No,No
82817393392,Male,0,No,No
96910829697,Male,0,Yes,Yes
56120646400,Male,1,No,No
67647856278,Female,0,No,No
50845014340,Female,0,Yes,Yes
99925709970,Male,0,No,No
28610285561,Female,0,No,No
14382552095,Male,1,Yes,No
32865918157,Female,0,Yes,No
98052839092,Male,0,Yes,No
53067308336,Male,0,Yes,Yes
3884016725,Female,0,No,No
76921910504,Male,1,Yes,No
7197095719,Male,0,No,No
44540691406,Male,0,No,No
38767384315,Female,0,Yes,Yes
15567695985,Male,0,No,No
79296263263,Male,0,Yes,No
73243703905,Male,0,No,No
19056651480,Male,0,Yes,Yes
13430768381,Male,0,Yes,Yes
29876816071,Male,0,No,Yes
51917024258,Male,0,Yes,Yes
36374373847,Female,0,Yes,Yes
1318434190,Female,0,No,No
35716826105,Female,0,No,No
11476207330,Male,0,No,Yes
47873541401,Male,0,No,No
55647311660,Male,0,No,Yes
88592663784,Female,0,Yes,No
889438366,Male,0,No,No
1485781604,Female,1,Yes,No
56088041803,Male,0,Yes,Yes
90244628866,Female,0,Yes,No
26173460807,Male,0,No,No
73631493134,Male,0,Yes,Yes
81372293884,Male,0,Yes,Yes
4503083406,Female,0,Yes,Yes
91164764926,Male,0,No,No
27386813368,Female,0,No,No
72278181521,Male,0,No,No
53925883010,Male,0,No,Yes
21367160340,Female,0,Yes,Yes
38417876065,Female,0,Yes,Yes
28749072609,Female,0,No,No
48810503970,Female,0,No,No
16781288300,Male,1,Yes,No
79398593076,Female,0,Yes,No
82278146971,Female,0,Yes,Yes
53953698214,Male,0,No,Yes
32072486165,Female,0,No,No
15623067824,Female,0,Yes,Yes
1946701475,Female,0,No,Yes
12804471250,Male,0,No,Yes
8362487402,Female,0,Yes,No
85623788602,Male,1,No,No
17327760679,Female,0,Yes,No
39513689930,Male,0,Yes,Yes
6574169836,Male,0,Yes,Yes
43663375684,Female,0,Yes,Yes
18453577790,Female,0,Yes,Yes
78592945836,Female,0,Yes,Yes
36188374456,Female,0,No,No
89239604200,Male,0,No,No
44502567000,Male,0,No,No
21782959831,Male,0,No,No
81610376390,Female,0,No,No
29403804300,Male,0,No,No
74126980873,Male,0,No,No
65510861959,Female,0,No,No
97078393171,Female,0,No,No
32940275912,Female,0,Yes,No
42501657527,Female,0,No,No
55748632861,Male,0,No,No
10705605531,Male,0,Yes,Yes
73841096042,Female,0,No,No
6616153169,Male,0,Yes,Yes
76602445669,Male,0,Yes,No
97918143337,Female,0,Yes,Yes
69757554693,Female,0,Yes,Yes
6834260528,Female,0,Yes,Yes
33882499621,Male,0,Yes,Yes
96608187505,Female,0,No,No
88041403646,Female,0,No,No
34874512631,Male,0,Yes,No
19379022930,Male,0,Yes,Yes
30944312160,Female,0,Yes,Yes
34557999069,Female,0,Yes,No
7256687257,Male,0,No,No
30636578321,Female,0,No,No
71510413650,Male,0,Yes,Yes
77767959333,Female,0,Yes,Yes
22496737130,Male,0,Yes,Yes
96755791296,Female,0,Yes,No
9454028995,Female,0,Yes,Yes
44388269778,Female,0,Yes,No
69413667454,Female,0,No,No
88689969012,Male,1,No,No
87863914108,Male,0,No,No
83590949007,Female,0,Yes,No
44474270797,Female,0,No,No
25445278620,Male,1,Yes,Yes
10954728793,Female,0,Yes,No
40751939188,Male,0,No,Yes
46037828024,Male,0,Yes,Yes
35689910805,Male,0,Yes,Yes
58777075072,Female,0,Yes,Yes
13993925653,Male,0,No,No
79746317750,Female,0,No,No
18626678614,Male,0,No,No
16338638160,Male,0,No,Yes
30326249834,Female,0,No,No
64094665447,Female,0,No,No
97705364409,Male,0,Yes,Yes
34954121744,Male,0,No,No
62080128990,Female,1,No,No
34828009280,Female,1,Yes,No
5365045637,Male,0,Yes,Yes
86969001970,Female,0,Yes,No
23315240418,Female,0,Yes,Yes
15758427691,Female,0,Yes,Yes
86127793327,Male,0,No,No
33569420183,Male,0,No,No
84457661635,Female,0,Yes,Yes
29506410321,Female,0,Yes,No
18417326561,Male,0,Yes,No
23465546180,Female,0,Yes,No
20384672698,Male,0,Yes,Yes
44019892873,Male,0,Yes,Yes
91435354290,Female,0,No,No
56286078193,Female,0,Yes,Yes
38475134009,Female,0,No,No
74918505880,Male,0,No,No
24055465157,Female,0,No,No
20690611919,Female,0,Yes,Yes
59737253086,Female,0,Yes,Yes
31584643900,Male,0,Yes,Yes
44280540098,Male,0,No,Yes
92319507892,Female,0,Yes,No
73053900386,Male,0,Yes,No
43292620538,Male,0,No,No
55562849704,Male,0,Yes,Yes
56578339370,Female,0,No,No
99431095130,Female,0,Yes,Yes
88857878279,Male,0,Yes,Yes
80957283903,Female,0,Yes,Yes
78301898623,Female,0,Yes,Yes
59846074506,Male,0,Yes,Yes
62567032789,Male,0,No,Yes
18875875006,Female,0,Yes,Yes
98020752056,Male,0,Yes,No
46907439085,Male,0,Yes,Yes
64847739205,Female,0,Yes,Yes
2444073126,Female,0,Yes,Yes
97189011242,Female,0,Yes,Yes
3672916900,Male,0,No,No
42616664720,Male,0,Yes,Yes
10793527597,Male,0,No,No
65208313014,Male,0,Yes,Yes
1618321560,Female,0,No,No
29007416618,Male,0,Yes,Yes
43086042818,Male,0,No,No
31672324637,Female,0,No,Yes
44710606005,Male,1,Yes,No
67377889209,Male,0,No,No
14181007227,Male,0,Yes,Yes
90847980154,Male,0,Yes,Yes
17056476503,Female,0,Yes,Yes
85757903317,Male,0,Yes,Yes
67594791061,Female,0,No,No
99993784800,Female,0,No,No
65230804556,Female,0,Yes,No
33430498244,Female,0,Yes,Yes
7000267542,Male,0,Yes,Yes
54753964183,Female,0,Yes,Yes
63825117227,Male,0,Yes,No
30358217202,Male,0,No,No
63308048000,Female,0,Yes,No
88611258088,Male,0,Yes,No
44306577260,Male,0,Yes,No
11271681005,Male,0,Yes,Yes
98176635235,Male,0,No,No
15267371165,Male,0,Yes,No
7068686419,Male,0,No,No
64147359493,Female,0,Yes,Yes
68953742560,Female,0,No,No
25776899770,Male,0,No,No
73951660350,Female,0,Yes,Yes
23701409501,Female,0,Yes,Yes
7151996330,Male,0,No,No
23047725950,Female,0,Yes,Yes
61159533830,Male,0,Yes,Yes
41629062898,Male,1,Yes,No
81566030951,Male,0,No,Yes
80518343480,Female,0,No,No
93635680834,Male,0,No,No
77934724462,Female,0,No,No
16762187420,Male,0,Yes,Yes
30964742900,Female,0,No,No
32683487002,Female,0,No,No
92951628978,Female,0,Yes,Yes
8454826297,Male,0,No,No
77331258125,Male,0,No,No
28766340403,Female,0,No,Yes
19744765291,Male,0,Yes,Yes
24696851680,Male,0,No,Yes
92175171353,Female,0,Yes,Yes
52845470550,Male,0,No,No
574580735,Male,0,No,Yes
66487841307,Male,0,Yes,Yes
83127607849,Female,0,Yes,Yes
33594822478,Male,0,No,No
52488160334,Female,0,Yes,Yes
53417654602,Female,0,Yes,Yes
14119101410,Male,0,Yes,Yes
73912983526,Female,0,No,No
84480127712,Male,0,Yes,No
12771568594,Male,0,Yes,Yes
39091744774,Female,0,No,No
94080308930,Female,0,No,No
22906419958,Female,0,No,No
65840293792,Male,0,No,No
64526587273,Female,0,Yes,No
80238656250,Female,0,Yes,Yes
60080598080,Female,0,No,No
18880030060,Male,0,No,No
53782868757,Male,0,Yes,Yes
22030710873,Female,0,No,No
16922397673,Female,0,Yes,Yes
62154151973,Female,0,No,No
80702729299,Female,0,No,No
94286358399,Female,0,No,No
49263898782,Male,0,Yes,No
49559109200,Female,0,Yes,No
33558857208,Male,0,Yes,Yes
83463891670,Female,0,Yes,Yes
19055875384,Male,0,Yes,No
2961499003,Male,0,No,No
94167952084,Male,0,No,Yes
27989145405,Female,0,No,No
81189172828,Female,0,No,No
45848749485,Female,0,Yes,Yes
926288695,Female,0,No,No
58072008021,Female,0,Yes,No
57019743595,Female,0,Yes,Yes
75292555681,Male,0,No,Yes
80846900190,Female,1,Yes,No
58123624247,Male,0,No,No
49470025148,Male,0,Yes,Yes
90672446006,Male,0,No,No
95772487728,Female,0,Yes,No
47630835701,Male,0,Yes,Yes
28909100672,Male,0,Yes,Yes
34741804283,Male,0,No,Yes
2230597574,Male,0,No,No
73368287605,Male,0,Yes,No
57555258625,Male,0,Yes,Yes
85685066406,Male,0,No,No
87826487196,Female,0,No,No
30002554607,Male,0,No,No
45334798552,Female,0,No,No
29484470467,Male,0,No,No
14505633764,Male,0,No,No
6951181969,Male,1,Yes,No
61387595598,Female,0,Yes,Yes
94229813368,Female,0,No,Yes
24199771140,Female,0,Yes,Yes
80167743694,Male,0,No,No
4890985921,Male,0,No,No
27143694720,Male,0,No,No
49347688908,Male,0,No,Yes
38616187707,Male,0,No,No
64580843150,Male,0,Yes,No
96521790005,Female,0,Yes,Yes
53126055737,Female,0,Yes,No
40284595837,Male,0,Yes,Yes
76955912623,Female,0,No,No
81307837387,Male,0,Yes,No
18359412308,Female,0,No,No
45923258005,Female,0,No,No
24557116256,Male,0,No,No
74351492848,Male,0,No,No
63270231776,Male,0,No,No
40281060797,Female,0,No,No
63443346065,Female,0,No,No
26335641607,Male,0,Yes,Yes
29870252117,Male,0,No,No
51435172302,Female,0,Yes,Yes
68504485285,Female,0,No,No
60235472220,Female,0,No,No
40553061135,Female,0,No,No
39004589287,Female,0,Yes,No
75234087026,Female,0,No,No
56833555672,Female,0,Yes,Yes
38598182877,Male,0,Yes,Yes
43997486999,Male,0,Yes,Yes
80055733832,Male,0,No,No
7926609439,Male,0,Yes,No
4475017556,Female,1,No,No
5665589985,Female,0,Yes,Yes
6586972264,Female,0,No,No
32420430069,Male,0,Yes,Yes
63191069720,Female,0,Yes,Yes
13635911429,Male,0,No,No
20286122316,Male,0,No,No
28614024584,Female,0,No,No
42249224366,Female,0,Yes,No
2320001310,Male,0,No,No
27892824391,Female,0,No,No
50979135311,Female,0,Yes,Yes
29561762935,Female,0,No,No
48467640871,Male,0,Yes,Yes
97795361404,Female,0,No,No
8307090610,Male,0,No,No
33602731502,Male,0,Yes,Yes
67261736287,Male,0,No,Yes
92459897715,Male,0,No,No
73824382105,Male,0,Yes,Yes
46292222861,Male,0,No,No
33813852245,Female,0,Yes,Yes
35906270930,Male,0,No,No
40144124580,Male,0,No,No
22924567025,Male,0,No,No
89393504644,Male,0,Yes,Yes
29337415399,Male,0,Yes,Yes
58338789500,Male,0,No,Yes
91905309422,Female,0,No,No
58759508205,Male,0,Yes,Yes
57232300778,Male,0,No,No
8618694860,Male,0,Yes,No
46747529146,Male,0,Yes,Yes
48356508673,Female,0,Yes,Yes
92270252519,Male,0,Yes,No
41105562441,Male,0,No,Yes
12667680928,Female,0,No,No
40596470398,Female,0,No,No
36424532013,Female,0,Yes,Yes
65432614391,Female,0,No,Yes
40371524369,Female,0,Yes,Yes
10915683083,Female,0,Yes,No
95312252654,Female,0,No,No
49747870630,Male,0,Yes,No
76442863069,Male,0,Yes,Yes
70781010144,Female,0,No,No
24480569430,Female,0,No,Yes
21187490075,Male,0,Yes,No
44910072330,Female,0,No,No
14920499302,Male,0,No,No
6404121069,Male,0,No,No
70431055017,Female,0,Yes,Yes
31588785009,Female,0,Yes,No
66067514117,Female,0,Yes,Yes
48351560995,Male,0,No,No
51427702187,Female,0,No,No
53861151111,Male,0,No,No
16271435998,Male,0,Yes,No
34106165007,Female,0,Yes,Yes
47255310737,Male,0,Yes,Yes
37122072550,Female,0,No,No
8452408897,Male,0,Yes,Yes
60969253320,Male,0,Yes,Yes
60109993160,Male,0,No,Yes
91400998140,Female,0,Yes,No
29719228806,Male,1,No,No
74159492509,Male,0,No,No
43450266446,Female,0,No,Yes
27386966431,Male,0,No,No
81105129250,Male,0,Yes,Yes
72430677784,Male,0,Yes,Yes
98367781015,Female,0,No,No
70824089359,Female,0,Yes,No
51331579244,Male,0,Yes,Yes
8236616282,Male,0,No,No
1729512674,Female,0,No,Yes
60869611070,Female,0,No,No
84039092767,Female,0,No,No
67360863376,Female,0,Yes,Yes
39950666740,Male,0,No,No
60550800522,Male,0,Yes,Yes
9083069206,Male,0,No,No
50980556449,Female,0,No,Yes
41994124334,Male,0,No,No
61605029998,Female,0,Yes,No
90761918167,Male,0,Yes,No
49836784926,Female,0,Yes,Yes
3217749146,Female,0,No,No
17675500490,Male,0,No,No
37531575205,Female,0,No,No
29508386002,Male,0,No,No
39036748690,Male,0,Yes,No
75675351574,Female,0,Yes,Yes
34743927005,Female,0,Yes,No
81207800350,Male,0,No,No
78101032029,Female,0,Yes,Yes
82341609902,Male,0,Yes,Yes
9757885150,Male,0,Yes,Yes
66190764401,Male,0,No,No
49043946150,Male,0,No,No
62227726172,Female,0,Yes,Yes
5402602824,Female,0,No,No
46559218970,Male,0,No,Yes
56886499335,Female,0,No,No
39745391824,Female,0,No,No
2384876104,Female,0,No,No
44433736082,Male,0,No,No
90857537911,Male,0,No,No
47631834270,Male,0,No,No
90024927821,Male,0,No,No
52346151203,Male,0,No,No
16760896084,Male,0,Yes,No
10665897804,Male,0,Yes,Yes
24256582975,Female,0,Yes,Yes
38540445000,Male,0,Yes,Yes
39863834688,Male,0,No,No
69081449842,Male,0,No,No
60296532886,Male,0,No,Yes
31530707927,Male,0,Yes,Yes
19048786010,Male,0,Yes,No
15083345102,Male,0,No,No
29829454100,Female,0,Yes,No
83378814705,Female,0,Yes,Yes
42507438290,Female,0,Yes,Yes
3950078606,Female,0,Yes,No
77550053561,Male,0,No,No
76036733640,Female,0,No,No
14247415131,Female,0,No,No
63295661430,Male,0,No,No
82436485186,Male,0,No,No
78275773008,Male,0,No,Yes
61460174186,Male,0,No,No
96400092536,Male,0,Yes,Yes
68359627800,Female,0,No,Yes
38777654080,Female,0,No,Yes
23471451340,Female,0,No,No
74028265622,Male,0,No,Yes
52936756219,Male,0,No,No
75454034959,Male,0,Yes,Yes
89397595598,Female,0,No,No
36422094752,Female,0,No,No
5447658349,Male,0,Yes,Yes
90187692742,Female,0,Yes,Yes
4388528773,Male,0,Yes,Yes
15834430295,Male,0,Yes,Yes
99738544203,Female,0,Yes,No
40294804625,Female,0,Yes,Yes
88698908721,Male,0,Yes,Yes
63427247767,Male,0,Yes,Yes
11578737826,Female,0,Yes,No
15616217301,Male,0,No,No
67138731469,Male,0,Yes,No
3191666192,Male,0,No,No
62469889626,Male,0,No,No
76218224732,Female,0,No,No
92247686796,Female,0,No,No
7167148920,Male,0,No,No
57925785241,Female,0,Yes,Yes
35298009379,Male,0,No,No
41373454229,Female,0,Yes,No
47115582254,Female,1,No,No
18195171958,Female,0,Yes,Yes
7067769337,Male,0,No,No
13164538391,Female,0,Yes,Yes
36425503556,Male,0,No,Yes
33210125457,Male,0,No,No
67591499980,Female,0,No,No
59770317004,Male,0,No,Yes
56825832050,Male,0,No,No
14354563606,Female,0,No,No
79883686307,Female,0,Yes,Yes
64449810694,Female,0,No,No
32673920633,Female,0,Yes,No
4294299240,Female,0,No,No
11924743507,Male,0,No,No
6978209988,Female,0,No,No
38721120315,Female,0,No,No
82998399045,Female,0,Yes,Yes
15059547620,Male,0,No,No
16806803075,Male,0,Yes,Yes
40054680123,Male,1,No,No
31433605775,Female,0,Yes,Yes
43211154930,Female,0,Yes,Yes
59929179186,Male,0,No,No
96909136462,Female,0,Yes,Yes
17659205900,Female,0,No,Yes
48360901643,Female,0,Yes,Yes
80115360956,Female,0,No,No
64394534917,Male,0,No,No
73200960132,Male,0,No,No
53530532576,Male,0,Yes,Yes
62488880434,Male,0,No,No
97046485534,Female,0,No,No
51693240572,Male,0,No,No
74119353958,Female,1,No,No
10389166740,Female,0,No,No
70952185873,Female,0,No,No
68043942919,Female,0,No,No
889258546,Female,0,Yes,Yes
78398037091,Female,0,No,No
37731205835,Male,0,Yes,Yes
86948530788,Female,0,Yes,Yes
48781340974,Male,0,No,No
51405018135,Female,0,Yes,No
36170004878,Female,0,No,No
54123481060,Female,0,No,No
94525539607,Male,0,No,No
25561441221,Female,0,No,No
98701093223,Female,0,Yes,No
15294176190,Female,0,No,No
11483240975,Female,0,No,No
65261216672,Female,0,Yes,Yes
94810011216,Female,0,Yes,Yes
33016796503,Female,0,No,Yes
56732383639,Male,0,Yes,Yes
84143446235,Male,0,Yes,No
28074905306,Female,0,Yes,No
89059509498,Female,0,Yes,Yes
28168362586,Female,0,No,No
77210872795,Female,0,No,Yes
41059157977,Female,0,Yes,Yes
81555184936,Male,0,Yes,Yes
55296435230,Male,0,Yes,Yes
21732842400,Female,0,Yes,Yes
87298020242,Female,0,No,No
91726513424,Male,0,No,No
20457813130,Male,0,No,No
45625303088,Female,0,No,No
24130011316,Male,0,No,No
14644214396,Male,0,Yes,Yes
77805592209,Female,0,No,No
77026049720,Female,0,Yes,Yes
69799872596,Male,0,Yes,No
69641135090,Male,0,Yes,Yes
76499672718,Female,0,No,No
63396800702,Male,0,No,No
11947505246,Female,0,No,No
20112704212,Male,0,No,No
25933238171,Male,0,No,No
43316166904,Male,0,No,No
74469707155,Female,0,No,No
19895111550,Female,0,No,No
78723903708,Male,0,No,Yes
15586026406,Male,0,No,No
23624588494,Male,0,No,No
69371478721,Female,0,Yes,Yes
50805711791,Male,0,Yes,Yes
84440027474,Female,0,Yes,Yes
89424437960,Male,0,No,No
36660448675,Male,0,Yes,Yes
71188161830,Female,0,Yes,Yes
27734774997,Male,0,Yes,Yes
67845273309,Male,0,Yes,Yes
18815675400,Female,0,Yes,Yes
13545579727,Female,1,No,No
7907704588,Male,0,No,No
53001731427,Female,0,Yes,Yes
12725921201,Female,0,Yes,No
98567240581,Male,0,Yes,Yes
55251774800,Female,0,Yes,Yes
56526424325,Female,0,No,No
74282202203,Female,0,No,No
4106496003,Female,0,No,No
72652014854,Male,0,No,Yes
76096737226,Male,0,No,Yes
50093219555,Female,0,No,No
69320506507,Male,0,No,No
6961588417,Male,0,No,Yes
45236494133,Male,0,Yes,Yes
10020896700,Male,0,No,No
60406232172,Male,0,No,No
51751967905,Male,0,Yes,Yes
29605865300,Male,0,No,No
14342207028,Male,0,No,No
43107722260,Male,0,No,No
87499589331,Female,0,No,No
67428601703,Male,0,No,No
67873880125,Male,0,No,No
11305292316,Male,0,No,No
83522377567,Female,0,No,No
4480632476,Female,0,Yes,Yes
48968460442,Female,0,Yes,Yes
12616554275,Female,0,No,No
79339970233,Male,0,No,No
14616904715,Male,0,No,No
61029654425,Female,0,Yes,No
19043770256,Female,0,No,Yes
96705035668,Female,0,Yes,Yes
23724645660,Female,0,No,No
4851199007,Female,0,No,No
65632267954,Male,0,No,No
11178512576,Male,0,No,No
92729169415,Female,0,Yes,Yes
22292538407,Male,0,No,Yes
18757617643,Male,0,No,No
57224588300,Female,0,Yes,No
66079833409,Male,0,No,Yes
8337836105,Male,0,Yes,Yes
59266866873,Male,0,No,No
8079565384,Female,0,No,Yes
22750908,Female,0,Yes,Yes
36047092888,Female,0,No,No
3371421309,Male,0,Yes,Yes
74727939223,Female,0,No,No
26894954224,Female,0,No,No
76293369858,Female,0,Yes,Yes
32407281926,Male,0,Yes,Yes
59816180944,Male,0,No,No
80988040972,Female,0,Yes,No
33627244508,Male,0,No,No
22759426700,Female,0,No,No
32722215578,Female,0,Yes,No
32501699351,Female,0,No,No
29745116513,Female,0,No,No
16086249512,Male,0,No,No
13396605713,Male,0,No,No
52966471140,Female,0,No,No
81320723918,Female,0,No,No
19184655097,Male,0,Yes,Yes
63698516713,Female,0,Yes,Yes
65599919625,Female,0,Yes,Yes
69760223686,Female,0,Yes,Yes
44995143718,Female,0,Yes,Yes
4342491656,Female,0,Yes,Yes
26317774412,Female,0,No,No
22212421907,Female,0,Yes,Yes
73819034749,Male,0,Yes,Yes
31751029565,Male,0,No,No
83850833240,Female,0,Yes,Yes
71045351369,Female,0,Yes,Yes
56343171932,Male,0,Yes,Yes
16335471590,Female,0,No,Yes
43382541734,Male,0,Yes,Yes
68922068248,Female,0,No,Yes
99458028442,Female,0,Yes,Yes
57186919839,Male,0,No,No
16254993104,Male,0,Yes,No
45365133889,Female,0,Yes,Yes
61367461669,Female,0,No,No
16054337050,Male,0,No,No
73671274700,Female,0,Yes,No
6953121700,Female,0,No,No
89406972948,Female,0,No,No
67204186290,Female,0,No,No
93191678778,Male,0,No,No
58647401956,Female,0,Yes,Yes
25531755074,Female,0,No,No
46161438461,Female,0,No,Yes
3972675410,Male,0,No,Yes
57690941419,Female,0,Yes,No
25095636026,Female,0,Yes,Yes
38552882329,Male,0,Yes,Yes
13299678361,Female,0,Yes,No
43585991920,Female,0,No,No
77638586999,Male,0,No,No
22543763651,Male,0,No,No
62871171688,Male,0,No,No
53595539443,Female,0,Yes,No
50698958268,Female,0,No,No
94863099738,Male,0,Yes,Yes
28554179374,Male,0,Yes,Yes
94314914270,Female,1,Yes,No
15440967630,Male,0,No,No
24285740435,Male,1,No,No
5277035400,Female,0,Yes,No
76630779975,Female,0,Yes,Yes
75109065128,Male,0,Yes,No
94072346144,Female,0,Yes,Yes
50411708279,Male,0,Yes,Yes
92209251338,Female,0,Yes,No
90029501105,Male,0,No,No
47472990507,Male,0,No,No
55237839002,Male,0,Yes,Yes
49757456829,Female,0,No,No
44263333853,Male,0,Yes,No
84651903487,Female,0,No,No
83082413013,Female,0,Yes,No
16064490365,Male,0,No,No
59341773385,Male,0,No,Yes
43071821891,Female,0,Yes,Yes
21606392301,Male,0,Yes,Yes
18678110813,Female,0,No,Yes
2388369754,Female,0,No,No
2579535667,Female,1,No,No
44119354733,Female,0,Yes,Yes
28639962405,Female,0,Yes,Yes
2384920367,Male,0,Yes,Yes
17591450921,Male,0,No,No
9039572801,Male,0,No,No
69395391073,Male,0,Yes,Yes
67333827682,Female,0,No,No
53480249612,Male,0,No,No
68992385862,Female,0,Yes,Yes
55201015409,Male,0,No,No
44847920791,Male,0,No,No
40518703240,Female,0,Yes,No
21775990249,Female,0,No,No
54983910301,Male,0,Yes,Yes
20410372889,Female,0,No,No
10297295730,Female,0,No,Yes
55126370022,Female,0,No,Yes
